"{""png_width"":92344, ""png_height"":72764, ""png_w"":450, ""png_h"":360, ""patch_w"":202.593192869, ""patch_h"":202.593192869}"
i,j,TIL,cancer,tissue
291,140,21,95,255
291,141,24,95,255
291,142,28,129,255
291,143,41,145,255
291,144,146,178,255
291,145,50,159,255
291,146,58,147,255
291,147,47,155,255
291,148,100,159,255
291,149,49,192,255
291,150,28,165,255
291,151,24,125,255
291,152,20,136,255
291,153,16,140,255
291,154,26,214,255
291,155,29,203,255
291,156,20,155,255
291,157,51,181,255
291,158,48,207,255
291,159,28,211,255
291,160,30,212,255
291,161,43,136,255
291,162,118,150,255
291,163,55,187,255
291,164,38,198,255
291,165,18,206,255
291,166,37,198,255
291,167,48,197,255
291,168,37,199,255
291,169,23,194,255
291,170,17,187,255
291,171,16,209,255
291,172,15,220,255
291,173,21,190,255
291,174,29,186,255
291,175,34,161,255
291,176,30,176,255
291,177,18,193,255
291,178,15,127,255
291,179,23,107,255
291,180,36,83,255
291,181,45,99,255
291,182,26,154,255
291,183,24,170,255
291,184,28,183,255
291,185,22,174,255
291,186,19,172,255
291,187,23,139,255
291,188,18,153,255
291,189,10,183,255
291,190,6,198,255
291,191,17,207,255
291,192,31,213,255
291,193,26,207,255
291,194,24,152,255
291,195,24,164,255
291,196,29,180,255
291,197,29,149,255
291,198,26,137,255
291,199,25,209,255
291,200,22,203,255
291,201,17,176,255
291,202,21,154,255
291,203,32,132,255
291,204,18,103,255
291,205,66,97,255
291,206,36,186,255
291,207,29,178,255
291,208,21,157,255
291,209,17,160,255
291,210,18,162,255
291,211,24,99,255
291,212,39,97,255
291,213,30,171,255
291,214,20,166,255
291,215,26,157,255
291,216,22,150,255
291,217,29,147,255
291,218,20,103,255
291,219,20,112,255
291,220,18,166,255
291,221,26,181,255
291,222,20,198,255
291,223,37,185,255
291,224,26,182,255
291,225,39,186,255
291,226,22,196,255
291,227,35,229,255
291,228,39,235,255
291,229,37,240,255
291,230,19,197,255
291,231,24,189,255
291,232,29,185,255
291,233,15,181,255
291,234,14,173,255
291,235,29,181,255
291,236,44,186,255
291,237,36,199,255
291,238,58,198,255
291,239,53,180,255
291,240,55,181,255
291,241,55,182,255
291,242,52,147,255
291,243,75,134,255
291,244,65,187,255
291,245,67,187,255
291,246,80,185,255
291,247,86,184,255
291,248,124,183,255
291,249,110,177,255
291,250,85,176,255
291,251,112,160,255
291,252,120,166,255
291,253,48,184,255
291,254,57,211,255
291,255,60,230,255
291,256,52,242,255
291,257,52,243,255
291,258,36,230,255
291,259,61,226,255
291,260,109,219,255
291,261,152,179,255
291,262,86,160,255
291,263,6,2,255
291,264,0,0,229
291,265,0,0,95
292,9,1,0,0
292,10,5,0,0
292,13,0,0,37
292,14,1,0,216
292,15,7,12,255
292,16,7,29,255
292,17,7,18,255
292,18,8,14,255
292,19,8,10,255
292,20,7,8,255
292,21,7,2,255
292,22,8,3,255
292,23,10,5,255
292,24,44,14,255
292,25,108,16,255
292,26,69,6,255
292,27,91,7,255
292,28,115,9,255
292,29,17,15,255
292,30,11,19,255
292,31,12,5,255
292,32,8,4,255
292,33,8,1,255
292,34,8,1,255
292,35,8,2,255
292,36,8,10,255
292,37,10,14,255
292,38,14,0,255
292,39,38,3,255
292,40,37,21,255
292,41,114,37,255
292,42,226,57,255
292,43,222,38,255
292,44,211,33,255
292,45,164,81,255
292,46,80,93,255
292,47,52,132,255
292,48,55,140,255
292,49,87,147,255
292,50,110,172,255
292,51,49,174,255
292,52,15,51,255
292,53,33,60,255
292,54,27,79,255
292,55,34,93,255
292,56,62,101,255
292,57,32,112,255
292,58,18,117,255
292,59,17,155,255
292,60,17,177,255
292,61,35,209,255
292,62,81,234,255
292,63,57,244,255
292,64,47,249,255
292,65,77,248,255
292,66,155,246,255
292,67,165,248,255
292,68,95,251,255
292,69,93,111,255
292,70,238,79,255
292,71,205,246,255
292,72,129,246,255
292,73,94,247,255
292,74,74,249,255
292,75,72,251,255
292,76,66,254,255
292,77,59,254,255
292,78,34,252,255
292,79,28,250,255
292,80,31,246,255
292,81,29,228,255
292,82,28,219,255
292,83,21,210,255
292,84,21,206,255
292,85,24,184,255
292,86,22,167,255
292,87,14,147,255
292,88,17,66,255
292,89,15,41,255
292,90,21,176,255
292,91,19,171,255
292,92,14,156,255
292,93,15,158,255
292,94,14,160,255
292,95,13,180,255
292,96,14,182,255
292,97,12,116,255
292,98,16,140,255
292,99,26,191,255
292,100,20,146,255
292,101,15,121,255
292,102,21,58,255
292,103,27,55,255
292,104,15,64,255
292,105,28,81,255
292,106,31,106,255
292,107,15,91,255
292,108,17,86,255
292,109,33,217,255
292,110,68,208,255
292,111,88,168,255
292,112,75,145,255
292,113,121,123,255
292,114,137,130,255
292,115,88,132,255
292,116,75,139,255
292,117,115,145,255
292,118,159,160,255
292,119,203,117,255
292,120,224,87,255
292,121,226,87,255
292,122,242,91,255
292,123,250,157,255
292,124,252,177,255
292,125,245,213,255
292,126,187,211,255
292,127,75,211,255
292,128,33,162,255
292,129,74,165,255
292,130,66,181,255
292,131,29,187,255
292,132,27,194,255
292,133,28,161,255
292,134,24,151,255
292,135,26,84,255
292,136,25,89,255
292,137,63,106,255
292,138,25,100,255
292,139,111,96,255
292,140,56,100,255
292,141,57,101,255
292,142,79,146,255
292,143,93,161,255
292,144,130,193,255
292,145,91,140,255
292,146,142,110,255
292,147,93,138,255
292,148,101,147,255
292,149,42,207,255
292,150,15,160,255
292,151,29,94,255
292,152,32,129,255
292,153,23,143,255
292,154,49,232,255
292,155,24,219,255
292,156,22,163,255
292,157,10,173,255
292,158,26,183,255
292,159,20,195,255
292,160,34,198,255
292,161,38,101,255
292,162,58,121,255
292,163,66,173,255
292,164,34,209,255
292,165,21,235,255
292,166,28,206,255
292,167,27,202,255
292,168,22,197,255
292,169,25,194,255
292,170,28,190,255
292,171,27,209,255
292,172,17,219,255
292,173,15,204,255
292,174,19,197,255
292,175,32,158,255
292,176,32,176,255
292,177,15,198,255
292,178,24,136,255
292,179,38,117,255
292,180,34,44,255
292,181,42,62,255
292,182,43,122,255
292,183,39,155,255
292,184,56,183,255
292,185,36,163,255
292,186,30,159,255
292,187,61,70,255
292,188,61,108,255
292,189,38,189,255
292,190,20,209,255
292,191,38,221,255
292,192,38,211,255
292,193,18,199,255
292,194,24,95,255
292,195,39,112,255
292,196,26,136,255
292,197,24,114,255
292,198,26,106,255
292,199,17,223,255
292,200,15,210,255
292,201,18,155,255
292,202,22,145,255
292,203,21,136,255
292,204,18,121,255
292,205,16,118,255
292,206,23,192,255
292,207,19,187,255
292,208,16,173,255
292,209,17,173,255
292,210,19,173,255
292,211,18,104,255
292,212,18,103,255
292,213,19,214,255
292,214,27,202,255
292,215,18,183,255
292,216,20,156,255
292,217,19,144,255
292,218,7,97,255
292,219,26,108,255
292,220,20,172,255
292,221,14,179,255
292,222,20,187,255
292,223,22,188,255
292,224,16,188,255
292,225,16,167,255
292,226,15,180,255
292,227,20,225,255
292,228,26,235,255
292,229,19,243,255
292,230,28,200,255
292,231,41,193,255
292,232,8,220,255
292,233,10,204,255
292,234,17,170,255
292,235,14,163,255
292,236,22,159,255
292,237,60,181,255
292,238,58,182,255
292,239,127,178,255
292,240,94,182,255
292,241,67,188,255
292,242,72,135,255
292,243,95,115,255
292,244,116,178,255
292,245,138,183,255
292,246,77,207,255
292,247,82,178,255
292,248,110,149,255
292,249,76,155,255
292,250,110,156,255
292,251,110,164,255
292,252,56,174,255
292,253,53,202,255
292,254,47,224,255
292,255,35,239,255
292,256,46,238,255
292,257,55,237,255
292,258,31,219,255
292,259,25,224,255
292,260,52,233,255
292,261,111,163,255
292,262,67,130,255
292,263,3,1,255
292,264,0,0,121
293,14,1,0,49
293,15,6,9,255
293,16,7,21,255
293,17,6,27,255
293,18,8,29,255
293,19,6,10,255
293,20,6,9,255
293,21,6,4,255
293,22,9,4,255
293,23,12,5,255
293,24,13,13,255
293,25,38,15,255
293,26,80,8,255
293,27,98,7,255
293,28,81,5,255
293,29,20,6,255
293,30,12,6,255
293,31,12,3,255
293,32,14,3,255
293,33,11,1,255
293,34,11,2,255
293,35,11,4,255
293,36,8,19,255
293,37,7,26,255
293,38,10,27,255
293,39,20,26,255
293,40,21,18,255
293,41,74,17,255
293,42,176,17,255
293,43,137,44,255
293,44,135,53,255
293,45,185,76,255
293,46,172,84,255
293,47,134,111,255
293,48,85,156,255
293,49,60,194,255
293,50,37,75,255
293,51,23,56,255
293,52,28,121,255
293,53,30,95,255
293,54,43,40,255
293,55,81,68,255
293,56,55,83,255
293,57,23,89,255
293,58,18,97,255
293,59,36,172,255
293,60,33,200,255
293,61,63,239,255
293,62,37,215,255
293,63,88,206,255
293,64,139,251,255
293,65,172,251,255
293,66,211,252,255
293,67,151,252,255
293,68,155,252,255
293,69,187,199,255
293,70,201,186,255
293,71,179,106,255
293,72,21,111,255
293,73,13,126,255
293,74,29,195,255
293,75,106,243,255
293,76,44,253,255
293,77,167,253,255
293,78,66,245,255
293,79,57,247,255
293,80,55,252,255
293,81,30,246,255
293,82,13,243,255
293,83,15,208,255
293,84,17,207,255
293,85,18,204,255
293,86,16,200,255
293,87,21,195,255
293,88,21,110,255
293,89,16,85,255
293,90,16,135,255
293,91,19,142,255
293,92,20,164,255
293,93,15,121,255
293,94,18,86,255
293,95,15,179,255
293,96,17,194,255
293,97,16,171,255
293,98,27,175,255
293,99,42,183,255
293,100,24,185,255
293,101,17,186,255
293,102,15,99,255
293,103,16,100,255
293,104,15,152,255
293,105,23,137,255
293,106,27,115,255
293,107,21,130,255
293,108,25,136,255
293,109,74,167,255
293,110,116,164,255
293,111,152,151,255
293,112,177,166,255
293,113,180,182,255
293,114,165,158,255
293,115,137,152,255
293,116,146,183,255
293,117,184,166,255
293,118,188,122,255
293,119,208,133,255
293,120,215,140,255
293,121,226,171,255
293,122,248,173,255
293,123,248,150,255
293,124,246,160,255
293,125,231,176,255
293,126,144,175,255
293,127,62,174,255
293,128,32,220,255
293,129,30,218,255
293,130,19,203,255
293,131,15,195,255
293,132,24,186,255
293,133,21,127,255
293,134,19,109,255
293,135,22,92,255
293,136,20,100,255
293,137,22,125,255
293,138,30,121,255
293,139,89,118,255
293,140,70,175,255
293,141,44,184,255
293,142,147,108,255
293,143,62,135,255
293,144,172,190,255
293,145,123,176,255
293,146,89,168,255
293,147,32,207,255
293,148,52,212,255
293,149,17,234,255
293,150,16,229,255
293,151,23,220,255
293,152,27,137,255
293,153,37,105,255
293,154,19,196,255
293,155,14,190,255
293,156,15,164,255
293,157,24,193,255
293,158,59,222,255
293,159,31,220,255
293,160,78,220,255
293,161,38,204,255
293,162,27,206,255
293,163,34,211,255
293,164,25,212,255
293,165,33,212,255
293,166,37,212,255
293,167,46,210,255
293,168,30,182,255
293,169,36,188,255
293,170,52,199,255
293,171,18,196,255
293,172,19,195,255
293,173,17,149,255
293,174,17,142,255
293,175,17,107,255
293,176,18,162,255
293,177,18,226,255
293,178,18,180,255
293,179,29,166,255
293,180,45,89,255
293,181,46,98,255
293,182,43,128,255
293,183,29,137,255
293,184,64,145,255
293,185,56,109,255
293,186,42,104,255
293,187,45,149,255
293,188,57,164,255
293,189,56,195,255
293,190,24,188,255
293,191,21,183,255
293,192,20,189,255
293,193,16,186,255
293,194,17,154,255
293,195,19,120,255
293,196,16,71,255
293,197,19,148,255
293,198,20,177,255
293,199,18,188,255
293,200,16,165,255
293,201,19,64,255
293,202,20,134,255
293,203,22,204,255
293,204,22,179,255
293,205,17,173,255
293,206,24,179,255
293,207,25,187,255
293,208,15,208,255
293,209,14,184,255
293,210,18,168,255
293,211,14,87,255
293,212,20,87,255
293,213,35,226,255
293,214,24,190,255
293,215,16,127,255
293,216,19,125,255
293,217,20,124,255
293,218,14,74,255
293,219,18,95,255
293,220,18,218,255
293,221,19,219,255
293,222,19,221,255
293,223,17,211,255
293,224,18,208,255
293,225,24,222,255
293,226,20,224,255
293,227,31,231,255
293,228,19,201,255
293,229,35,175,255
293,230,51,164,255
293,231,32,161,255
293,232,16,142,255
293,233,22,140,255
293,234,34,135,255
293,235,31,167,255
293,236,32,186,255
293,237,66,208,255
293,238,100,210,255
293,239,73,218,255
293,240,53,201,255
293,241,89,176,255
293,242,107,177,255
293,243,81,177,255
293,244,86,147,255
293,245,111,153,255
293,246,63,182,255
293,247,133,190,255
293,248,145,198,255
293,249,51,192,255
293,250,64,191,255
293,251,49,215,255
293,252,89,195,255
293,253,108,142,255
293,254,75,120,255
293,255,56,104,255
293,256,53,198,255
293,257,74,209,255
293,258,90,209,255
293,259,62,196,255
293,260,28,175,255
293,261,8,84,255
293,262,5,41,255
293,263,0,0,255
293,264,0,0,121
294,14,0,0,49
294,15,2,9,255
294,16,9,23,255
294,17,8,27,255
294,18,12,29,255
294,19,11,12,255
294,20,8,10,255
294,21,7,4,255
294,22,6,4,255
294,23,7,5,255
294,24,15,13,255
294,25,19,15,255
294,26,22,8,255
294,27,25,7,255
294,28,15,5,255
294,29,20,5,255
294,30,19,5,255
294,31,16,3,255
294,32,9,3,255
294,33,11,1,255
294,34,13,2,255
294,35,11,5,255
294,36,10,20,255
294,37,10,27,255
294,38,9,29,255
294,39,8,27,255
294,40,12,18,255
294,41,25,16,255
294,42,66,13,255
294,43,137,42,255
294,44,116,52,255
294,45,118,72,255
294,46,179,79,255
294,47,200,104,255
294,48,208,154,255
294,49,211,196,255
294,50,102,75,255
294,51,41,55,255
294,52,68,119,255
294,53,57,92,255
294,54,89,34,255
294,55,71,62,255
294,56,87,78,255
294,57,37,81,255
294,58,20,89,255
294,59,75,163,255
294,60,54,195,255
294,61,35,239,255
294,62,39,214,255
294,63,100,204,255
294,64,158,248,255
294,65,35,249,255
294,66,180,252,255
294,67,146,252,255
294,68,108,252,255
294,69,81,210,255
294,70,37,200,255
294,71,15,105,255
294,72,16,109,255
294,73,11,119,255
294,74,9,190,255
294,75,15,239,255
294,76,75,252,255
294,77,121,252,255
294,78,98,243,255
294,79,152,247,255
294,80,70,253,255
294,81,48,248,255
294,82,20,246,255
294,83,20,211,255
294,84,15,210,255
294,85,15,209,255
294,86,21,206,255
294,87,19,203,255
294,88,23,124,255
294,89,22,101,255
294,90,21,130,255
294,91,17,138,255
294,92,14,163,255
294,93,17,121,255
294,94,20,86,255
294,95,14,181,255
294,96,18,196,255
294,97,20,171,255
294,98,14,175,255
294,99,28,182,255
294,100,45,189,255
294,101,21,194,255
294,102,16,106,255
294,103,17,108,255
294,104,19,162,255
294,105,20,144,255
294,106,32,119,255
294,107,37,133,255
294,108,57,139,255
294,109,106,167,255
294,110,130,164,255
294,111,177,152,255
294,112,196,167,255
294,113,148,181,255
294,114,169,160,255
294,115,196,155,255
294,116,189,189,255
294,117,215,171,255
294,118,239,126,255
294,119,250,138,255
294,120,251,147,255
294,121,212,177,255
294,122,229,178,255
294,123,247,148,255
294,124,239,157,255
294,125,155,172,255
294,126,66,169,255
294,127,23,167,255
294,128,16,225,255
294,129,27,222,255
294,130,23,201,255
294,131,18,191,255
294,132,16,180,255
294,133,23,127,255
294,134,28,110,255
294,135,39,93,255
294,136,24,102,255
294,137,32,129,255
294,138,19,124,255
294,139,16,121,255
294,140,25,181,255
294,141,57,190,255
294,142,96,99,255
294,143,88,126,255
294,144,57,182,255
294,145,108,179,255
294,146,29,177,255
294,147,22,210,255
294,148,25,214,255
294,149,19,234,255
294,150,17,231,255
294,151,25,226,255
294,152,20,134,255
294,153,21,99,255
294,154,31,188,255
294,155,15,183,255
294,156,18,161,255
294,157,40,193,255
294,158,40,225,255
294,159,74,221,255
294,160,82,221,255
294,161,50,210,255
294,162,40,212,255
294,163,39,216,255
294,164,25,212,255
294,165,23,209,255
294,166,26,211,255
294,167,28,210,255
294,168,56,184,255
294,169,24,189,255
294,170,27,198,255
294,171,29,196,255
294,172,19,194,255
294,173,17,148,255
294,174,23,142,255
294,175,19,108,255
294,176,15,161,255
294,177,32,224,255
294,178,41,184,255
294,179,22,171,255
294,180,18,104,255
294,181,15,112,255
294,182,20,136,255
294,183,25,139,255
294,184,22,141,255
294,185,20,109,255
294,186,17,104,255
294,187,23,151,255
294,188,30,166,255
294,189,25,199,255
294,190,16,185,255
294,191,33,177,255
294,192,39,179,255
294,193,25,177,255
294,194,17,157,255
294,195,21,123,255
294,196,27,74,255
294,197,26,155,255
294,198,27,187,255
294,199,28,190,255
294,200,27,167,255
294,201,28,69,255
294,202,26,140,255
294,203,26,210,255
294,204,29,187,255
294,205,20,182,255
294,206,22,176,255
294,207,20,186,255
294,208,13,213,255
294,209,14,190,255
294,210,16,173,255
294,211,17,97,255
294,212,25,96,255
294,213,22,223,255
294,214,20,189,255
294,215,16,130,255
294,216,14,129,255
294,217,20,129,255
294,218,22,74,255
294,219,32,92,255
294,220,23,207,255
294,221,24,213,255
294,222,55,219,255
294,223,34,210,255
294,224,26,207,255
294,225,25,220,255
294,226,22,221,255
294,227,14,225,255
294,228,21,196,255
294,229,18,173,255
294,230,23,165,255
294,231,54,163,255
294,232,47,140,255
294,233,32,138,255
294,234,24,135,255
294,235,51,165,255
294,236,42,183,255
294,237,49,212,255
294,238,42,213,255
294,239,113,208,255
294,240,39,195,255
294,241,77,177,255
294,242,109,184,255
294,243,55,186,255
294,244,58,150,255
294,245,62,156,255
294,246,66,182,255
294,247,54,194,255
294,248,83,206,255
294,249,41,200,255
294,250,49,199,255
294,251,51,220,255
294,252,40,198,255
294,253,51,142,255
294,254,70,116,255
294,255,87,98,255
294,256,126,196,255
294,257,176,207,255
294,258,154,210,255
294,259,93,195,255
294,260,42,169,255
294,261,16,77,255
294,262,6,33,255
294,263,0,0,255
294,264,0,0,120
295,14,0,0,49
295,15,1,19,255
295,16,8,46,255
295,17,15,19,255
295,18,22,9,255
295,19,34,32,255
295,20,36,27,255
295,21,10,8,255
295,22,7,5,255
295,23,3,3,255
295,24,6,10,255
295,25,6,12,255
295,26,6,7,255
295,27,7,6,255
295,28,9,4,255
295,29,22,8,255
295,30,38,11,255
295,31,25,2,255
295,32,7,1,255
295,33,8,4,255
295,34,9,8,255
295,35,10,15,255
295,36,10,28,255
295,37,8,34,255
295,38,3,19,255
295,39,4,19,255
295,40,9,21,255
295,41,19,16,255
295,42,37,11,255
295,43,127,15,255
295,44,153,16,255
295,45,90,25,255
295,46,148,31,255
295,47,134,52,255
295,48,132,121,255
295,49,138,179,255
295,50,153,168,255
295,51,144,164,255
295,52,104,34,255
295,53,109,25,255
295,54,60,7,255
295,55,29,22,255
295,56,32,31,255
295,57,21,19,255
295,58,21,22,255
295,59,40,46,255
295,60,46,114,255
295,61,72,212,255
295,62,102,218,255
295,63,76,221,255
295,64,55,217,255
295,65,17,222,255
295,66,30,247,255
